Mã đề,Tên đề,Câu số,Phần thi,Câu trong phần,Chuyên đề,Mức độ,Dạng câu,Đề bài,Phương án,Đáp án,Điểm,Thời gian mục tiêu (giây),Lời giải
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,43,Toán,43,Mũ & logarit,3,Trắc nghiệm,Tập nghiệm của bất phương trình 2^x > 8 là:,"A. (3; +∞) | B. (−∞; 3) | C. [3; +∞) | D. (0; 3)",A,1,90,"Viết 8 = 2³. Vì cơ số 2 > 1 nên hàm mũ đồng biến, bất phương trình giữ nguyên chiều: x > 3. Nếu cơ số nhỏ hơn 1 thì phải đổi chiều."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,44,Toán,44,Hình học phẳng & không gian,3,Trắc nghiệm,Mặt cầu có bán kính 3 cm. Diện tích mặt cầu bằng:,A. 36π cm² | B. 12π cm² | C. 9π cm² | D. 27π cm²,A,1,90,Diện tích mặt cầu S = 4πR² = 4π × 9 = 36π cm².
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,45,Toán,45,Hình học phẳng & không gian,3,Điền đáp án,Khối lập phương có thể tích 64 cm³. Diện tích toàn phần của nó bằng bao nhiêu cm²?,,96,1,90,Cạnh của khối lập phương là ∛64 = 4 cm. Diện tích toàn phần bằng 6 mặt vuông: 6 × 4² = 96 cm².
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,46,Toán,46,Hình học phẳng & không gian,3,Trắc nghiệm,Hai tam giác đồng dạng có tỉ số đồng dạng 2 : 3. Tỉ số diện tích của chúng là:,A. 4 : 9 | B. 2 : 3 | C. 8 : 27 | D. √2 : √3,A,1,90,Tỉ số diện tích của hai hình đồng dạng bằng bình phương tỉ số đồng dạng: (2/3)² = 4/9. Với thể tích thì lấy lũy thừa ba.
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,47,Toán,47,"Dãy số, cấp số cộng & cấp số nhân",3,Điền đáp án,Cấp số nhân (uₙ) có u₁ = 3 và công bội q = 2. Tổng 8 số hạng đầu tiên bằng bao nhiêu?,,765,1,90,Sₙ = u₁(qⁿ − 1)/(q − 1) = 3 × (2⁸ − 1)/1 = 3 × 255 = 765.
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,48,Toán,48,Thống kê & xử lý số liệu,3,Trắc nghiệm,"Để thể hiện sự chuyển dịch cơ cấu kinh tế của một vùng qua 5 năm liên tiếp, dạng biểu đồ thích hợp nhất là:",A. Biểu đồ miền | B. Biểu đồ tròn | C. Biểu đồ đường | D. Biểu đồ cột ghép,A,1,90,"Từ khóa ""cơ cấu"" kết hợp với từ 4 năm trở lên dẫn đến biểu đồ miền. Nếu chỉ 1 năm thì dùng biểu đồ tròn, từ 2 đến 3 năm thì dùng nhiều hình tròn."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,49,Toán,49,Thống kê & xử lý số liệu,3,Trắc nghiệm,"Sản lượng năm 2020 là 200 nghìn tấn, năm 2024 là 260 nghìn tấn. Sản lượng đã tăng bao nhiêu phần trăm?","A. 30% | B. 23,1% | C. 130% | D. 60%",A,1,90,Mức tăng tương đối = (260 − 200)/200 × 100% = 60/200 × 100% = 30%.
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,50,Toán,50,Thống kê & xử lý số liệu,4,Trắc nghiệm,Một mẫu số liệu có trung bình 10 và độ lệch chuẩn 3. Nếu cộng thêm 5 vào mỗi giá trị thì mẫu mới có:,A. Trung bình 15 và độ lệch chuẩn 3 | B. Trung bình 15 và độ lệch chuẩn 8 | C. Trung bình 10 và độ lệch chuẩn 8 | D. Trung bình 15 và độ lệch chuẩn 15,A,1,120,"Cộng cùng một hằng số vào mọi giá trị làm dịch chuyển toàn bộ mẫu nên trung bình tăng đúng 5, nhưng khoảng cách giữa các giá trị không đổi nên độ lệch chuẩn giữ nguyên bằng 3."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,51,Văn,1,Ngữ pháp & lỗi sai trong câu,2,Trắc nghiệm,Câu nào dưới đây mắc lỗi thiếu chủ ngữ?,"A. Qua tác phẩm ""Chí Phèo"" đã cho thấy số phận bi thảm của người nông dân. | B. Tác phẩm ""Chí Phèo"" đã cho thấy số phận bi thảm của người nông dân. | C. Nam Cao đã cho thấy số phận bi thảm của người nông dân qua ""Chí Phèo"". | D. Số phận bi thảm của người nông dân hiện lên rõ nét trong ""Chí Phèo"".",A,1,60,"Cụm ""Qua tác phẩm Chí Phèo"" là trạng ngữ, nên câu A chỉ còn vị ngữ mà không có chủ ngữ. Sửa bằng cách bỏ ""Qua"" hoặc thêm chủ ngữ: ""Qua tác phẩm Chí Phèo, Nam Cao đã cho thấy...""."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,52,Văn,2,Ngữ pháp & lỗi sai trong câu,2,Trắc nghiệm,"Cụm từ ""một cuốn sách rất hay"" thuộc loại cụm từ nào?",A. Cụm danh từ | B. Cụm động từ | C. Cụm tính từ | D. Cụm chủ — vị,A,1,60,"Trung tâm của cụm là danh từ ""sách"", còn ""một"" là phần phụ trước và ""rất hay"" là phần phụ sau. Loại cụm từ luôn được xác định theo từ loại của thành phần trung tâm."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,53,Văn,3,Ngữ pháp & lỗi sai trong câu,2,Trắc nghiệm,"Câu ""Bạn Nam, học sinh giỏi nhất lớp, vừa đạt giải nhất thành phố."" có bộ phận in nghiêng ""học sinh giỏi nhất lớp"" là:",A. Thành phần phụ chú | B. Trạng ngữ | C. Chủ ngữ thứ hai | D. Vị ngữ,A,1,60,"Bộ phận nằm giữa hai dấu phẩy, bổ sung thông tin giải thích cho ""bạn Nam"" và có thể lược bỏ mà câu vẫn trọn nghĩa. Đó là thành phần phụ chú."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,54,Văn,4,Ngữ pháp & lỗi sai trong câu,2,Trắc nghiệm,Câu ghép nào sau đây có quan hệ nguyên nhân — kết quả?,"A. Vì chuẩn bị kỹ nên bạn ấy trình bày rất tự tin. | B. Bạn ấy vừa hát hay vừa vẽ đẹp. | C. Trời càng về khuya, sương càng dày. | D. Nếu chăm chỉ, em sẽ tiến bộ.",A,1,60,"Cặp quan hệ từ ""vì… nên"" biểu thị quan hệ nguyên nhân — kết quả. Câu B là quan hệ đồng thời, câu C là tăng tiến, câu D là điều kiện — giả thiết."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,55,Văn,5,"Tác giả, tác phẩm & giai đoạn văn học",2,Trắc nghiệm,"""Tuyên ngôn Độc lập"" của Hồ Chí Minh mở đầu bằng cách trích dẫn văn bản nào?",A. Tuyên ngôn Độc lập của Mĩ và Tuyên ngôn Nhân quyền và Dân quyền của Pháp. | B. Bình Ngô đại cáo của Nguyễn Trãi. | C. Hiến chương Liên hợp quốc. | D. Nam quốc sơn hà của Lý Thường Kiệt.,A,1,60,"Mở đầu bằng chính tuyên ngôn của hai nước ấy là một đòn lập luận sắc bén: lấy lí lẽ của đối phương làm căn cứ cho mình, khiến họ không thể phủ nhận."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,56,Văn,6,"Tác giả, tác phẩm & giai đoạn văn học",2,Trắc nghiệm,"Bài thơ ""Tây Tiến"" của Quang Dũng viết về đối tượng nào?",A. Người lính trong đoàn quân Tây Tiến thời kháng chiến chống Pháp. | B. Người nông dân vùng Tây Bắc trong cải cách ruộng đất. | C. Những người lính lái xe trên tuyến đường Trường Sơn. | D. Đoàn dân công hỏa tuyến trong chiến dịch Điện Biên Phủ.,A,1,60,"""Tây Tiến"" (1948) viết về đoàn quân Tây Tiến trong kháng chiến chống Pháp, nơi Quang Dũng từng là đại đội trưởng."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,57,Văn,7,"Tác giả, tác phẩm & giai đoạn văn học",2,Trắc nghiệm,"Bài thơ ""Việt Bắc"" của Tố Hữu được viết theo thể thơ nào?",A. Lục bát | B. Tự do | C. Thất ngôn bát cú | D. Song thất lục bát,A,1,60,"""Việt Bắc"" viết bằng thể lục bát, sử dụng lối đối đáp ""mình — ta"" quen thuộc của ca dao để nói chuyện chính trị — đây chính là nét đặc sắc của bài thơ."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,58,Văn,8,"Tác giả, tác phẩm & giai đoạn văn học",2,Trắc nghiệm,"Tùy bút ""Người lái đò Sông Đà"" của Nguyễn Tuân ca ngợi điều gì ở nhân vật ông lái đò?",A. Chất tài hoa nghệ sĩ trong lao động bình thường. | B. Tinh thần chiến đấu chống giặc ngoại xâm. | C. Lòng hiếu thảo với cha mẹ. | D. Sự giàu có nhờ nghề sông nước.,A,1,60,"Nguyễn Tuân nhìn con người ở phương diện tài hoa nghệ sĩ. Ông lái đò vượt thác được miêu tả như một nghệ sĩ điêu luyện, biến công việc mưu sinh thành một cuộc trình diễn tài nghệ."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,59,Văn,9,Đọc hiểu văn bản,2,Trắc nghiệm,Ý chính của đoạn trích là gì?,A. Khối lượng chữ ta đọc mỗi ngày tăng lên nhưng chiều sâu của việc đọc lại giảm đi. | B. Màn hình điện tử là nguyên nhân khiến con người không còn đọc sách. | C. Sách giấy có giá trị cao hơn hẳn so với mọi loại văn bản trên mạng. | D. Người trẻ ngày nay lười đọc hơn các thế hệ trước.,A,1,60,"Đoạn mở đầu nêu nghịch lý ""đọc nhiều hơn nhưng hời hợt hơn"", các đoạn sau triển khai chính nghịch lý đó. Đây là ý bao trùm cả ba đoạn."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,60,Văn,10,Đọc hiểu văn bản,2,Trắc nghiệm,"Nhan đề ""Bức tường xanh của vùng cửa sông"" chỉ đối tượng nào?",A. Rừng ngập mặn | B. Hệ thống đê bê tông | C. Các đầm nuôi tôm | D. Lớp bùn đáy giàu các-bon,A,1,60,"""Bức tường"" là hình ảnh ẩn dụ cho chức năng chắn sóng, ""xanh"" chỉ cây cối — cả cụm chỉ rừng ngập mặn, đối tượng xuyên suốt văn bản."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,61,Văn,11,Đọc hiểu văn bản,2,Trắc nghiệm,Ý chính của đoạn trích là gì?,"A. Đô thị hóa là tất yếu, nhưng cần ghi lại những gì bị xóa đi để giữ ký ức chung. | B. Cần dừng việc mở rộng đô thị để bảo tồn cảnh quan cũ. | C. Thành phố hiện đại hơn hẳn thành phố cũ về mọi mặt. | D. Người già thường hoài niệm và khó chấp nhận cái mới.",A,1,60,"Tác giả thừa nhận ""không ai phản đối được logic ấy"" của đô thị hóa, nhưng đoạn cuối chốt lại vấn đề là ""mỗi lần xóa đi một thứ, chúng ta có kịp ghi lại nó ở đâu đó hay không"". Đó là ý bao trùm cả bài."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,62,Văn,12,Biện pháp tu từ & phong cách,2,Trắc nghiệm,"Câu ""Mặt trời của bắp thì nằm trên đồi / Mặt trời của mẹ, em nằm trên lưng"" (Nguyễn Khoa Điềm) sử dụng biện pháp tu từ nào ở hình ảnh ""mặt trời của mẹ""?",A. Ẩn dụ | B. Hoán dụ | C. Nói quá | D. Nhân hóa,A,1,60,"Đứa con được gọi là ""mặt trời của mẹ"" dựa trên nét tương đồng về vai trò: nguồn sống, nguồn ấm áp. Gọi tên sự vật này bằng tên sự vật khác có nét tương đồng chính là ẩn dụ."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,63,Văn,13,Biện pháp tu từ & phong cách,2,Trắc nghiệm,"Câu ""Ông trời nổi giận, sấm chớp đùng đùng."" sử dụng biện pháp nào?",A. Nhân hóa | B. Ẩn dụ | C. Nói quá | D. Điệp ngữ,A,1,60,"Gán trạng thái cảm xúc của con người (""nổi giận"") cho hiện tượng tự nhiên chính là nhân hóa. Cách này làm thiên nhiên trở nên sống động và gần gũi."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,64,Văn,14,Biện pháp tu từ & phong cách,2,Trắc nghiệm,"Câu ""Bàn tay ta làm nên tất cả / Có sức người sỏi đá cũng thành cơm"" dùng biện pháp gì ở cụm ""sỏi đá cũng thành cơm""?",A. Nói quá | B. Nói giảm nói tránh | C. Chơi chữ | D. Liệt kê,A,1,60,"Sỏi đá không thể thành cơm; đây là cách phóng đại có chủ ý để nhấn mạnh sức mạnh của lao động. Nói quá luôn nhằm gây ấn tượng chứ không nhằm nói dối."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,65,Văn,15,Từ vựng & nghĩa của từ,2,Trắc nghiệm,Từ nào dưới đây KHÔNG cùng nhóm nghĩa với các từ còn lại?,A. Bàng hoàng | B. Sững sờ | C. Ngỡ ngàng | D. Hân hoan,D,1,60,"""Bàng hoàng"", ""sững sờ"", ""ngỡ ngàng"" đều chỉ trạng thái choáng váng, bất ngờ. ""Hân hoan"" chỉ niềm vui, thuộc trường nghĩa khác."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,66,Văn,16,Từ vựng & nghĩa của từ,2,Trắc nghiệm,"Trong các từ sau, từ nào là từ láy?",A. Lấp lánh | B. Bàn ghế | C. Sách vở | D. Quần áo,A,1,60,"""Lấp lánh"" có quan hệ láy âm giữa hai tiếng và một tiếng không có nghĩa độc lập. Ba từ còn lại là từ ghép đẳng lập, mỗi tiếng đều có nghĩa riêng."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,67,Văn,17,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Từ nào trong câu ""Cô ấy hát rất hay."" là bổ ngữ chỉ mức độ?",A. rất | B. hát | C. hay | D. cô ấy,A,1,90,"""Rất"" đứng trước tính từ ""hay"" để nêu mức độ, nên là bổ ngữ chỉ mức độ. ""Hát… hay"" là cụm vị ngữ, ""cô ấy"" là chủ ngữ."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,68,Văn,18,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Câu ""Với lòng nhiệt tình và trách nhiệm cao, công việc đã được hoàn thành đúng hạn."" mắc lỗi gì?","A. Sai lô-gíc quan hệ giữa trạng ngữ và chủ ngữ. | B. Thiếu vị ngữ. | C. Dùng sai quan hệ từ ""với"". | D. Lặp từ không cần thiết.",A,1,90,"Trạng ngữ ""Với lòng nhiệt tình và trách nhiệm cao"" phải bổ nghĩa cho một chủ thể là người, nhưng chủ ngữ của câu lại là ""công việc"". Sửa: ""Với lòng nhiệt tình và trách nhiệm cao, cả nhóm đã hoàn thành công việc đúng hạn."""
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,69,Văn,19,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Trong câu ""Chiếc áo mà mẹ tặng tôi hôm sinh nhật đã cũ"", bộ phận ""mà mẹ tặng tôi hôm sinh nhật"" giữ vai trò gì?","A. Định ngữ, bổ nghĩa cho danh từ ""chiếc áo"". | B. Vị ngữ của câu. | C. Trạng ngữ chỉ thời gian. | D. Bổ ngữ cho động từ ""cũ"".",A,1,90,"Vị ngữ của câu là ""đã cũ"". Mệnh đề bắt đầu bằng ""mà"" đứng sau danh từ và làm rõ danh từ đó — đây là định ngữ (mệnh đề quan hệ)."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,70,Văn,20,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Câu ""Với sự nỗ lực không ngừng, thành tích của em đã được cải thiện."" mắc lỗi gì?",A. Trạng ngữ chỉ thái độ không bổ nghĩa được cho chủ ngữ là sự vật. | B. Thiếu chủ ngữ. | C. Dùng sai dấu câu. | D. Lặp từ không cần thiết.,A,1,90,"Trạng ngữ ""Với sự nỗ lực không ngừng"" đòi hỏi chủ thể là người, nhưng chủ ngữ của câu lại là ""thành tích"". Sửa: ""Với sự nỗ lực không ngừng, em đã cải thiện được thành tích của mình."""
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,71,Văn,21,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,Đặc điểm nào là của văn học Việt Nam giai đoạn 1945 — 1975?,A. Khuynh hướng sử thi và cảm hứng lãng mạn. | B. Chủ nghĩa hiện thực phê phán là dòng chủ đạo. | C. Đề tài đô thị và thân phận cá nhân chiếm ưu thế. | D. Chịu ảnh hưởng mạnh của văn học hậu hiện đại.,A,1,90,"Văn học giai đoạn 1945 — 1975 phục vụ hai cuộc kháng chiến, nên hướng về vận mệnh cộng đồng (khuynh hướng sử thi) và tin tưởng vào tương lai (cảm hứng lãng mạn)."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,72,Văn,22,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"""Truyện Kiều"" của Nguyễn Du được viết bằng thể thơ nào?",A. Lục bát | B. Song thất lục bát | C. Thất ngôn bát cú | D. Tự do,A,1,90,"""Truyện Kiều"" gồm 3254 câu thơ lục bát — thể thơ dân tộc với cặp câu 6 chữ và 8 chữ nối tiếp nhau."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,73,Văn,23,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,Nhận định nào đúng về phong cách nghệ thuật của Nguyễn Tuân?,"A. Tài hoa, uyên bác; quan sát và miêu tả sự vật ở phương diện thẩm mĩ, con người ở phương diện tài hoa nghệ sĩ. | B. Giản dị, mộc mạc, gần với lời ăn tiếng nói hằng ngày của người nông dân. | C. Trữ tình chính trị, giàu tính sử thi và cảm hứng lãng mạn cách mạng. | D. Trào phúng sắc sảo, chuyên đả kích xã hội thành thị nửa thực dân nửa phong kiến.",A,1,90,"Nguyễn Tuân nổi tiếng với chất tài hoa, uyên bác và cái nhìn thẩm mĩ, thể hiện rõ trong ""Chữ người tử tù"" và ""Người lái đò Sông Đà""."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,74,Văn,24,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"Nhân vật Mị trong ""Vợ chồng A Phủ"" của Tô Hoài sống ở đâu?","A. Hồng Ngài, vùng núi Tây Bắc | B. Một làng quê Bắc Bộ | C. Vùng ven đô Hà Nội | D. Miền Tây Nam Bộ",A,1,90,"Truyện lấy bối cảnh Hồng Ngài, vùng cao Tây Bắc, nơi Mị bị bắt về làm con dâu gạt nợ cho nhà thống lí Pá Tra. Bối cảnh miền núi là yếu tố quan trọng để hiểu tục ""cúng trình ma"" trói buộc Mị."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,75,Văn,25,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"Tác phẩm ""Vợ nhặt"" của Kim Lân đặt trong bối cảnh lịch sử nào?",A. Nạn đói năm 1945 | B. Cải cách ruộng đất | C. Kháng chiến chống Mĩ | D. Thời kỳ Đổi mới,A,1,90,"Truyện lấy bối cảnh nạn đói khủng khiếp năm Ất Dậu 1945. Chính bối cảnh ấy làm nổi bật chủ đề: ngay bên bờ vực cái chết, con người vẫn khao khát mái ấm và hướng về sự sống."
DM-HSA-04-DL,Đề mẫu HSA365 số 04 — Địa lý,76,Văn,26,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Sắp xếp các câu sau thành một đoạn văn mạch lạc: (1) Vì vậy, thói quen ghi chép tay vẫn có chỗ đứng riêng. (2) Nhiều người cho rằng ghi chép bằng máy tính nhanh hơn nên hiệu quả hơn. (3) Tuy nhiên, các nghiên cứu cho thấy người ghi tay buộc phải tóm lược nên nhớ ý lâu hơn. Thứ tự đúng là:",A. (2) — (3) — (1) | B. (1) — (2) — (3) | C. (3) — (2) — (1) | D. (2) — (1) — (3),A,1,90,"Câu (2) nêu quan niệm phổ biến, câu (3) mở đầu bằng ""Tuy nhiên"" nên phải đứng sau để phản bác, câu (1) bắt đầu bằng ""Vì vậy"" nên là kết luận. Các từ nối chính là manh mối quyết định thứ tự."
